14,2002,The Middle,Jimmy Eat World
15,2002,I Need a Girl (Part One),P. Diddy featuring Usher and Loon
16,2002,U Don't Have to Call,Usher
17,2002,Family Affair,Mary J. Blige
18,2002,I Need a Girl (Part Two),"P. Diddy featuring Ginuwine, Loon and Mario Winans"
19,2002,Gangsta Lovin',Eve featuring Alicia Keys
20,2002,My Sacrifice,Creed
21,2002,Without Me,Eminem
22,2002,Hero,Enrique Iglesias
23,2002,All You Wanted,Michelle Branch
24,2002,Get the Party Started,Pink
25,2002,Hero,Chad Kroeger featuring Josey Scott
26,2002,Wasting My Time,Default
27,2002,One Last Breath,Creed
28,2002,"Whenever, Wherever",Shakira
29,2002,I'm Gonna Be Alright,Jennifer Lopez featuring Nas
30,2002,Oh Boy,Cam'ron featuring Juelz Santana
31,2002,Heaven,DJ Sammy featuring Yanou and Do
32,2002,Hey Baby,No Doubt featuring Bounty Killer
33,2002,Girlfriend,'N Sync featuring Nelly
34,2002,Just a Friend 2002,Mario
35,2002,Soak Up the Sun,Sheryl Crow
36,2002,Don't Let Me Get Me,Pink
37,2002,Nothin',N.O.R.E.
38,2002,Oops (Oh My),Tweet featuring Missy Elliott
39,2002,A Moment Like This,Kelly Clarkson
40,2002,Addictive,Truth Hurts featuring Rakim
41,2002,Happy,Ashanti
42,2002,No Such Thing,John Mayer
43,2002,Just Like a Pill,Pink
44,2002,Down 4 U,"Ja Rule featuring Ashanti, Charli Baltimore and Vita"
45,2002,Can't Get You Out of My Head,Kylie Minogue
46,2002,Superman (It's Not Easy),Five for Fighting
47,2002,Cleanin' Out My Closet,Eminem
48,2002,Halfcrazy,Musiq Soulchild
49,2002,"Lights, Camera, Action!",Mr. Cheeks
50,2002,Still Fly,Big Tymers
51,2002,A Woman's Worth,Alicia Keys
52,2002,7 Days,Craig David
53,2002,Hey Ma,Cam'ron featuring Juelz Santana and Freekey Zekey
54,2002,Work It,Missy Elliott
55,2002,Move Bitch,Ludacris featuring Mystikal and I-20
56,2002,Can't Fight the Moonlight,LeAnn Rimes
57,2002,Escape,Enrique Iglesias
58,2002,More than a Woman,Aaliyah
59,2002,Hella Good,No Doubt
60,2002,I Love You,Faith Evans
61,2002,Gotta Get thru This,Daniel Bedingfield
62,2002,"Pass the Courvoisier, Part II",Busta Rhymes featuring P. Diddy and Pharrell
63,2002,Lose Yourself,Eminem
64,2002,Butterflies,Michael Jackson
65,2002,What About Us?,Brandy
66,2002,Underneath Your Clothes,Shakira
67,2002,Rainy Dayz,Mary J. Blige featuring Ja Rule
68,2002,Differences,Ginuwine
69,2002,If I Could Go!,Angie Martinez featuring Lil' Mo and Sacario
70,2002,The Whole World,Outkast featuring Killer Mike
71,2002,Underneath It All,No Doubt featuring Lady Saw
72,2002,Caramel,City High featuring Eve
73,2002,Luv U Better,LL Cool J
74,2002,Gimme the Light,Sean Paul
75,2002,Gone,'N Sync
76,2002,Livin' It Up,Ja Rule featuring Case
77,2002,Rollout (My Business),Ludacris
78,2002,Here Is Gone,Goo Goo Dolls
79,2002,No More Drama,Mary J. Blige
80,2002,Days Go By,Dirty Vegas
81,2002,Baby,Ashanti
82,2002,The Good Stuff,Kenny Chesney
83,2002,We Thuggin',Fat Joe featuring R. Kelly
84,2002,Good Morning Beautiful,Steve Holy
85,2002,Rock the Boat,Aaliyah
86,2002,Drive (For Daddy Gene),Alan Jackson
87,2002,Standing Still,Jewel
88,2002,Anything,Jaheim featuring Next
89,2002,Full Moon,Brandy
90,2002,Uh Huh,B2K
91,2002,A New Day Has Come,Celine Dion
92,2002,Turn Off the Light,Nelly Furtado
93,2002,Living and Living Well,George Strait
94,2002,My List,Toby Keith
95,2002,Hands Clean,Alanis Morissette
96,2002,Sk8er Boi,Avril Lavigne
97,2002,Long Time Gone,Dixie Chicks
98,2002,Where Were You (When the World Stopped Turning),Alan Jackson
99,2002,Like I Love You,Justin Timberlake
100,2002,I Do!!,Toya
1,2003,In Da Club,50 Cent
2,2003,Ignition (Remix),R. Kelly
3,2003,Get Busy,Sean Paul
4,2003,Crazy in Love,Beyonce featuring Jay-Z
5,2003,When I'm Gone,3 Doors Down
6,2003,Unwell,Matchbox Twenty
7,2003,Right Thurr,Chingy
8,2003,Miss You,Aaliyah
9,2003,Picture,Kid Rock featuring Sheryl Crow
10,2003,Bring Me to Life,Evanescence featuring Paul McCoy
11,2003,Get Low,Lil Jon & The East Side Boyz featuring Ying Yang Twins
12,2003,Baby Boy,Beyonce featuring Sean Paul
13,2003,Shake Ya Tailfeather,"Nelly, P. Diddy and Murphy Lee"
14,2003,21 Questions,50 Cent featuring Nate Dogg
15,2003,All I Have,Jennifer Lopez featuring LL Cool J
16,2003,Beautiful,Christina Aguilera
17,2003,I Know What You Want,Busta Rhymes and Mariah Carey featuring Flipmode Squad
18,2003,I'm with You,Avril Lavigne
19,2003,Drift Away,Uncle Kracker featuring Dobie Gray
20,2003,Magic Stick,Lil' Kim featuring 50 Cent
21,2003,P.I.M.P.,50 Cent
22,2003,"Bump, Bump, Bump",B2K and P. Diddy
23,2003,Into You,Fabolous featuring Tamia
24,2003,Can't Let You Go,Fabolous featuring Lil' Mo and Mike Shorey
25,2003,Mesmerize,Ja Rule featuring Ashanti
26,2003,Where Is the Love?,The Black Eyed Peas
27,2003,The Game of Love,Santana featuring Michelle Branch
28,2003,Lose Yourself,Eminem
29,2003,Rock wit U (Awww Baby),Ashanti
30,2003,Cry Me a River,Justin Timberlake
31,2003,How You Gonna Act Like That,Tyrese
32,2003,Rock Your Body,Justin Timberlake
33,2003,No Letting Go,Wayne Wonder
34,2003,Frontin',Pharrell featuring Jay-Z
35,2003,Landslide,Dixie Chicks
36,2003,Work It,Missy Elliott
37,2003,03 Bonnie & Clyde,Jay-Z featuring Beyonce
38,2003,Don't Mess with My Man,Nivea featuring Jagged Edge
39,2003,So Gone,Monica
40,2003,Air Force Ones,Nelly featuring St. Lunatics
41,2003,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee
42,2003,Beautiful,Snoop Dogg featuring Pharrell and Charlie Wilson
43,2003,Gossip Folks,Missy Elliott featuring Ludacris
44,2003,Miss Independent,Kelly Clarkson
45,2003,Calling All Angels,Train
46,2003,Damn!,YoungBloodZ featuring Lil Jon
47,2003,This Is the Night,Clay Aiken
48,2003,Your Body Is a Wonderland,John Mayer
49,2003,Headstrong,Trapt
50,2003,In Those Jeans,Ginuwine
51,2003,Stand Up,Ludacris featuring Shawnna
52,2003,The Remedy (I Won't Worry),Jason Mraz
53,2003,Why Don't You & I,Santana featuring Alex Band
54,2003,Excuse Me Miss,Jay-Z
55,2003,Jenny from the Block,Jennifer Lopez featuring Jadakiss and Styles P
56,2003,Are You Happy Now?,Michelle Branch
57,2003,Forever and for Always,Shania Twain
58,2003,I Can,Nas
59,2003,Underneath It All,No Doubt featuring Lady Saw
60,2003,If You're Not the One,Daniel Bedingfield
61,2003,Thoia Thoing,R. Kelly
62,2003,Here Without You,3 Doors Down
63,2003,Wanksta,50 Cent
64,2003,My Love Is Like...Wo,Mya
65,2003,It's Five O'Clock Somewhere,Alan Jackson featuring Jimmy Buffett
66,2003,Like Glue,Sean Paul
67,2003,Can't Hold Us Down,Christina Aguilera featuring Lil' Kim
68,2003,My Front Porch Looking In,Lonestar
69,2003,Angel,Amanda Perez
70,2003,She Hates Me,Puddle of Mudd
71,2003,Don't Wanna Try,Frankie J
72,2003,The Jump Off,Lil' Kim featuring Mr. Cheeks
73,2003,Intuition,Jewel
74,2003,Hell Yeah,Ginuwine featuring Baby
75,2003,Beer for My Horses,Toby Keith featuring Willie Nelson
76,2003,Holidae In,Chingy featuring Ludacris and Snoop Dogg
77,2003,Suga Suga,Baby Bash featuring Frankie J
78,2003,Love of My Life (An Ode to Hip-Hop),Erykah Badu featuring Common
79,2003,Fighter,Christina Aguilera
80,2003,Thugz Mansion,2Pac
81,2003,Clocks,Coldplay
82,2003,Put That Woman First,Jaheim
83,2003,Rain on Me,Ashanti
84,2003,19 Somethin',Mark Wills
85,2003,"Can't Stop, Won't Stop",Young Gunz
86,2003,Red Dirt Road,Brooks & Dunn
87,2003,What Was I Thinkin',Dierks Bentley
88,2003,Flying Without Wings,Ruben Studdard
89,2003,Sing for the Moment,Eminem
90,2003,Have You Forgotten?,Darryl Worley
91,2003,"No Shoes, No Shirt, No Problems",Kenny Chesney
92,2003,Come Over,Aaliyah
93,2003,Sick of Being Lonely,Field Mob
94,2003,Step in the Name of Love,R. Kelly
95,2003,I Want You,Thalia featuring Fat Joe
96,2003,Like a Stone,Audioslave
97,2003,Don't Know Why,Norah Jones
98,2003,Superman,Eminem
99,2003,Real Good Man,Tim McGraw
100,2003,Say Yes,Floetry
1,2004,Yeah!,Usher featuring Lil Jon and Ludacris
2,2004,Burn,Usher
3,2004,If I Ain't Got You,Alicia Keys
4,2004,This Love,Maroon 5
5,2004,The Way You Move,OutKast featuring Sleepy Brown
6,2004,The Reason,Hoobastank
7,2004,I Don't Wanna Know,Mario Winans featuring Enya and P. Diddy
8,2004,Hey Ya!,OutKast
9,2004,Goodies,Ciara featuring Petey Pablo
10,2004,Lean Back,Terror Squad
11,2004,Tipsy,J-Kwon
12,2004,Confessions Part II,Usher
13,2004,Slow Motion,Juvenile featuring Soulja Slim
14,2004,Freek-a-Leek,Petey Pablo
15,2004,Here Without You,3 Doors Down
16,2004,Slow Jamz,Twista featuring Kanye West and Jamie Foxx
17,2004,Someday,Nickelback
18,2004,Naughty Girl,Beyonce
19,2004,My Immortal,Evanescence
20,2004,Sunshine,Lil' Flip featuring Lea
21,2004,Dirt Off Your Shoulder,Jay-Z
22,2004,Move Ya Body,Nina Sky
23,2004,Dip It Low,Christina Milian
24,2004,My Boo,Usher and Alicia Keys
25,2004,One Call Away,Chingy featuring J-Weav
26,2004,"Me, Myself and I",Beyonce
27,2004,Turn Me On,Kevin Lyttle
28,2004,The First Cut Is the Deepest,Sheryl Crow
29,2004,You Don't Know My Name,Alicia Keys
30,2004,My Place,Nelly featuring Jaheim
31,2004,Overnight Celebrity,Twista
32,2004,Hotel,Cassidy featuring R. Kelly
33,2004,Numb,Linkin Park
34,2004,Diary,Alicia Keys featuring Tony! Toni! Tone!
35,2004,She Will Be Loved,Maroon 5
36,2004,White Flag,Dido
37,2004,Heaven,Los Lonely Boys
38,2004,It's My Life,No Doubt
39,2004,Pieces of Me,Ashlee Simpson
40,2004,Leave (Get Out),JoJo
41,2004,Milkshake,Kelis
42,2004,Splash Waterfalls,Ludacris
43,2004,Jesus Walks,Kanye West
44,2004,Locked Up,Akon featuring Styles P
45,2004,Stand Up,Ludacris featuring Shawnna
46,2004,Suga Suga,Baby Bash featuring Frankie J
47,2004,All Falls Down,Kanye West featuring Syleena Johnson
48,2004,Toxic,Britney Spears
49,2004,Salt Shaker,Ying Yang Twins featuring Lil Jon & the East Side Boyz
50,2004,With You,Jessica Simpson
51,2004,Meant to Live,Switchfoot
52,2004,I Like That,"Houston featuring Chingy, Nate Dogg and I-20"
53,2004,Sorry 2004,Ruben Studdard
54,2004,My Happy Ending,Avril Lavigne
55,2004,On Fire,Lloyd Banks
56,2004,Roses,Outkast
57,2004,Walked Outta Heaven,Jagged Edge
58,2004,Lose My Breath,Destiny's Child
59,2004,My Band,D12
60,2004,I'm Still in Love with You,Sean Paul featuring Sasha
61,2004,Through the Wire,Kanye West
62,2004,Why?,Jadakiss
63,2004,Fuck It (I Don't Want You Back),Eamon
64,2004,Read Your Mind,Avant featuring Snoop Dogg
65,2004,Game Over (Flip),Lil' Flip
66,2004,One Thing,Finger Eleven
67,2004,Headsprung,LL Cool J
68,2004,Damn!,YoungBloodZ featuring Lil Jon
69,2004,Baby Boy,Beyonce featuring Sean Paul
70,2004,Get Low,Lil Jon & the East Side Boyz featuring Ying Yang Twins
71,2004,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
72,2004,U Should've Known Better,Monica
73,2004,On the Way Down,Ryan Cabrera
74,2004,Breakaway,Kelly Clarkson
75,2004,Why Don't You & I,Santana featuring Alex Band
76,2004,Are You Gonna Be My Girl,Jet
77,2004,100 Years,Five for Fighting
78,2004,Step in the Name of Love,R. Kelly
79,2004,Breaking the Habit,Linkin Park
80,2004,Gigolo,Nick Cannon featuring R. Kelly
81,2004,Live Like You Were Dying,Tim McGraw
82,2004,Remember When,Alan Jackson
83,2004,Everytime,Britney Spears
84,2004,Southside,Lloyd featuring Ashanti
85,2004,Dude,Beenie Man
86,2004,Wanna Get to Know You,G-Unit featuring Joe
87,2004,Holidae In,Chingy featuring Ludacris and Snoop Dogg
88,2004,Let's Get It Started,The Black Eyed Peas
89,2004,When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker
90,2004,American Soldier,Toby Keith
91,2004,Change Clothes,Jay-Z
92,2004,Don't Tell Me,Avril Lavigne
93,2004,You'll Think of Me,Keith Urban
94,2004,Happy People,R. Kelly
95,2004,Hey Mama,The Black Eyed Peas
96,2004,Over and Over,Nelly featuring Tim McGraw
97,2004,Redneck Woman,Gretchen Wilson
98,2004,Just Lose It,Eminem
99,2004,Letters from Home,John Michael Montgomery
100,2004,I Go Back,Kenny Chesney
1,2005,We Belong Together,Mariah Carey
2,2005,Hollaback Girl,Gwen Stefani
3,2005,Let Me Love You,Mario
4,2005,Since U Been Gone,Kelly Clarkson
5,2005,"1, 2 Step",Ciara featuring Missy Elliott
6,2005,Gold Digger,Kanye West featuring Jamie Foxx
7,2005,Boulevard of Broken Dreams,Green Day
8,2005,Candy Shop,50 Cent featuring Olivia
9,2005,Don't Cha,The Pussycat Dolls featuring Busta Rhymes
10,2005,Behind These Hazel Eyes,Kelly Clarkson
11,2005,Disco Inferno,50 Cent
12,2005,You and Me,Lifehouse
13,2005,Don't Phunk with My Heart,The Black Eyed Peas
14,2005,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop
15,2005,Shake It Off,Mariah Carey
16,2005,Mr. Brightside,The Killers
17,2005,Just a Lil Bit,50 Cent
18,2005,Pon de Replay,Rihanna
19,2005,How We Do,The Game featuring 50 Cent
20,2005,Beverly Hills,Weezer
21,2005,Oh,Ciara featuring Ludacris
22,2005,Lonely No More,Rob Thomas
23,2005,Drop It Like It's Hot,Snoop Dogg featuring Pharrell
24,2005,Hate It or Love It,The Game featuring 50 Cent
25,2005,Lovers & Friends,Lil Jon featuring Usher and Ludacris
26,2005,Soldier,Destiny's Child featuring T.I. and Lil Wayne
27,2005,Breakaway,Kelly Clarkson
28,2005,Switch,Will Smith
29,2005,Let Me Hold You,Bow Wow featuring Omarion
30,2005,Like You,Bow Wow featuring Ciara
31,2005,Rich Girl,Gwen Stefani featuring Eve
32,2005,My Humps,The Black Eyed Peas
33,2005,Obsession (No Es Amor),Frankie J featuring Baby Bash
34,2005,Caught Up,Usher
35,2005,Listen to Your Heart,DHT featuring Edmee
36,2005,Scars,Papa Roach
37,2005,Feel Good Inc.,Gorillaz
38,2005,Let Me Go,3 Doors Down
39,2005,Holiday,Green Day
40,2005,"Sugar, We're Goin Down",Fall Out Boy
41,2005,Grind with Me,Pretty Ricky
42,2005,Run It!,Chris Brown featuring Juelz Santana
43,2005,Photograph,Nickelback
44,2005,Lonely,Akon
45,2005,Collide,Howie Day
46,2005,Wake Me Up When September Ends,Green Day
47,2005,Slow Down,Bobby Valentino
48,2005,Over and Over,Nelly featuring Tim McGraw
49,2005,Some Cut,Trillville featuring Cutty
50,2005,Get It Poppin',Fat Joe featuring Nelly
51,2005,Play,David Banner
52,2005,Soul Survivor,Young Jeezy featuring Akon
53,2005,Pimpin' All Over the World,Ludacris featuring Bobby Valentino
54,2005,My Boo,Usher and Alicia Keys
55,2005,Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green"
56,2005,Karma,Alicia Keys
57,2005,Speed of Sound,Coldplay
58,2005,I Don't Want to Be,Gavin DeGraw
59,2005,Mockingbird,Eminem
60,2005,La Tortura,Shakira featuring Alejandro Sanz
61,2005,She Will Be Loved,Maroon 5
62,2005,Baby I'm Back,Baby Bash featuring Akon
63,2005,Wait (The Whisper Song),Ying Yang Twins
64,2005,Incomplete,Backstreet Boys
65,2005,Bring Em Out,T.I.
66,2005,Cater 2 U,Destiny's Child
67,2005,1 Thing,Amerie
68,2005,Best of You,Foo Fighters
69,2005,It's Like That,Mariah Carey featuring Jermaine Dupri and Fatman Scoop
70,2005,Goin' Crazy,Natalie
71,2005,Inside Your Heaven,Carrie Underwood
72,2005,Because of You,Kelly Clarkson
73,2005,Truth Is,Fantasia
74,2005,Your Body,Pretty Ricky
75,2005,Beautiful Soul,Jesse McCartney
76,2005,Cool,Gwen Stefani
77,2005,Get Back,Ludacris
78,2005,Outta Control,50 Cent featuring Mobb Deep
79,2005,U Don't Know Me,T.I.
80,2005,These Words,Natasha Bedingfield
81,2005,Don't Lie,The Black Eyed Peas
82,2005,Get Right,Jennifer Lopez
83,2005,Daughters,John Mayer
84,2005,As Good as I Once Was,Toby Keith
85,2005,Girlfight,Brooke Valentine featuring Lil Jon and Big Boi
86,2005,Lose My Breath,Destiny's Child
87,2005,Ordinary People,John Legend
88,2005,We Be Burnin',Sean Paul
89,2005,Just the Girl,The Click Five
90,2005,TRUE,Ryan Cabrera
91,2005,O,Omarion
92,2005,Back Then,Mike Jones
93,2005,Numb/Encore,Jay-Z and Linkin Park
94,2005,Wonderful,Ja Rule featuring R. Kelly and Ashanti
95,2005,I'm Sprung,T-Pain
96,2005,Chariot,Gavin DeGraw
97,2005,U Already Know,112 featuring Foxy Brown
98,2005,Mississippi Girl,Faith Hill
99,2005,Number One Spot,Ludacris
100,2005,Give Me That,Webbie featuring Bun B
1,2006,Bad Day,Daniel Powter
2,2006,Temperature,Sean Paul
3,2006,Promiscuous,Nelly Furtado featuring Timbaland
4,2006,You're Beautiful,James Blunt
5,2006,Hips Don't Lie,Shakira featuring Wyclef Jean
6,2006,Unwritten,Natasha Bedingfield
7,2006,Crazy,Gnarls Barkley
8,2006,Ridin',Chamillionaire featuring Krayzie Bone
9,2006,SexyBack,Justin Timberlake featuring Timbaland
10,2006,Check on It,Beyonce featuring Slim Thug
11,2006,Be Without You,Mary J. Blige
12,2006,Grillz,"Nelly, Paul Wall and Ali & Gipp"
13,2006,Over My Head (Cable Car),The Fray
14,2006,Me & U,Cassie
15,2006,Buttons,Pussycat Dolls featuring Snoop Dogg
16,2006,Run It!,Chris Brown featuring Juelz Santana
17,2006,So Sick,Ne-Yo
18,2006,It's Goin' Down,Yung Joc featuring Nitti
19,2006,SOS,Rihanna
20,2006,I Write Sins Not Tragedies,Panic! at the Disco
21,2006,Move Along,The All-American Rejects
22,2006,London Bridge,Fergie
23,2006,Dani California,Red Hot Chili Peppers
24,2006,Snap Yo Fingers,Lil Jon featuring E-40 and Sean Paul
25,2006,"Lean wit It, Rock wit It",Dem Franchize Boyz
26,2006,What Hurts the Most,Rascal Flatts
27,2006,How to Save a Life,The Fray
28,2006,Unfaithful,Rihanna
29,2006,Chasing Cars,Snow Patrol
30,2006,Lips of an Angel,Hinder
31,2006,Everytime We Touch,Cascada
32,2006,Ain't No Other Man,Christina Aguilera
33,2006,"Dance, Dance",Fall Out Boy
34,2006,Gold Digger,Kanye West featuring Jamie Foxx
35,2006,Money Maker,Ludacris featuring Pharrell
36,2006,Ms. New Booty,Bubba Sparxxx featuring Ying Yang Twins
37,2006,(When You Gonna) Give It Up to Me,Sean Paul featuring Keyshia Cole
38,2006,Photograph,Nickelback
39,2006,Because of You,Kelly Clarkson
40,2006,Stickwitu,Pussycat Dolls
41,2006,I'm 'n Luv (wit a Stripper),T-Pain featuring Mike Jones
42,2006,My Humps,The Black Eyed Peas
43,2006,Where'd You Go,Fort Minor featuring Holly Brook and Jonah Matranga
44,2006,Yo (Excuse Me Miss),Chris Brown
45,2006,Walk Away,Kelly Clarkson
46,2006,Laffy Taffy,D4L
47,2006,What You Know,T.I.
48,2006,Dirty Little Secret,The All-American Rejects
49,2006,Savin' Me,Nickelback
50,2006,Don't Forget About Us,Mariah Carey
51,2006,Sexy Love,Ne-Yo
52,2006,U and Dat,E-40 featuring T-Pain and Kandi Girl
53,2006,Far Away,Nickelback
54,2006,What's Left of Me,Nick Lachey
55,2006,So What,Field Mob featuring Ciara
56,2006,Do It to It,Cherish featuring Sean P
57,2006,Black Horse and the Cherry Tree,KT Tunstall
58,2006,There It Go (The Whistle Song),Juelz Santana
59,2006,Shoulder Lean,Young Dro featuring T.I.
60,2006,Unpredictable,Jamie Foxx featuring Ludacris
61,2006,My Love,Justin Timberlake featuring T.I.
62,2006,Shake That,Eminem featuring Nate Dogg
63,2006,Pullin' Me Back,Chingy featuring Tyrese
64,2006,Bossy,Kelis featuring Too Short
65,2006,Chain Hang Low,Jibbs
66,2006,Smack That,Akon featuring Eminem
67,2006,One Wish,Ray J
68,2006,"Sugar, We're Goin Down",Fall Out Boy
69,2006,Gimme That,Chris Brown featuring Lil Wayne
70,2006,I Know You See It,Yung Joc
71,2006,Who Says You Can't Go Home,Bon Jovi featuring Jennifer Nettles
72,2006,Too Little Too Late,JoJo
73,2006,Touch It,Busta Rhymes
74,2006,Rompe,Daddy Yankee
75,2006,Deja  Vu,Beyonce featuring Jay-Z
76,2006,Life Is a Highway,Rascal Flatts
77,2006,Call Me When You're Sober,Evanescence
78,2006,"Jesus, Take the Wheel",Carrie Underwood
79,2006,Show Stopper,Danity Kane featuring Yung Joc
80,2006,Get Up,Ciara featuring Chamillionaire
81,2006,We Be Burnin',Sean Paul
82,2006,Hate Me,Blue October
83,2006,You and Me,Lifehouse
84,2006,Beep,Pussycat Dolls featuring will.i.am
85,2006,I Think They Like Me,"Dem Franchize Boyz featuring Jermaine Dupri, Da Brat and Bow Wow"
86,2006,Say Goodbye,Chris Brown
87,2006,Waiting on the World to Change,John Mayer
88,2006,Soul Survivor,Young Jeezy featuring Akon
89,2006,Pump It,The Black Eyed Peas
90,2006,When I'm Gone,Eminem
91,2006,Hung Up,Madonna
92,2006,Stay Fly,Three 6 Mafia featuring Young Buck and 8Ball & MJG
93,2006,Love,Keyshia Cole
94,2006,When You're Mad,Ne-Yo
95,2006,Why You Wanna,T.I.
96,2006,Stupid Girls,Pink
97,2006,Feel Good Inc.,Gorillaz
98,2006,I'm Sprung,T-Pain
99,2006,Do I Make You Proud,Taylor Hicks
100,2006,For You I Will (Confidence),Teddy Geiger
1,2007,Irreplaceable,Beyonce
2,2007,Umbrella,Rihanna featuring Jay-Z
3,2007,The Sweet Escape,Gwen Stefani featuring Akon
4,2007,Big Girls Don't Cry,Fergie
5,2007,Buy U a Drank (Shawty Snappin'),T-Pain featuring Yung Joc
6,2007,Before He Cheats,Carrie Underwood
7,2007,Hey There Delilah,Plain White T's
8,2007,I Wanna Love You,Akon featuring Snoop Dogg
9,2007,Say It Right,Nelly Furtado
10,2007,Glamorous,Fergie featuring Ludacris
11,2007,Don't Matter,Akon
12,2007,Girlfriend,Avril Lavigne
13,2007,Makes Me Wonder,Maroon 5
14,2007,Party Like a Rockstar,Shop Boyz
15,2007,Smack That,Akon featuring Eminem
16,2007,This Is Why I'm Hot,Mims
17,2007,It's Not Over,Daughtry
18,2007,The Way I Are,Timbaland featuring Keri Hilson
19,2007,Fergalicious,Fergie featuring will.i.am
20,2007,Crank That (Soulja Boy),Soulja Boy Tell 'Em
21,2007,Give It to Me,Timbaland featuring Nelly Furtado and Justin Timberlake
22,2007,What Goes Around... Comes Around,Justin Timberlake
23,2007,Cupid's Chokehold,Gym Class Heroes featuring Patrick Stump
24,2007,How to Save a Life,The Fray
25,2007,Home,Daughtry
26,2007,My Love,Justin Timberlake featuring T.I.
27,2007,Stronger,Kanye West
28,2007,We Fly High,Jim Jones
29,2007,U + Ur Hand,Pink
30,2007,Walk It Out,Unk
31,2007,Beautiful Girls,Sean Kingston
32,2007,"This Ain't a Scene, It's an Arms Race",Fall Out Boy
33,2007,Bartender,T-Pain featuring Akon
34,2007,"Pop, Lock & Drop It",Huey
35,2007,Runaway Love,Ludacris featuring Mary J. Blige
36,2007,Rockstar,Nickelback
37,2007,Thnks fr th Mmrs,Fall Out Boy
38,2007,What I've Done,Linkin Park
39,2007,Summer Love,Justin Timberlake
40,2007,You,Lloyd featuring Lil Wayne
41,2007,Wait for You,Elliott Yamin
42,2007,Last Night,Diddy featuring Keyshia Cole
43,2007,Make It Rain,Fat Joe featuring Lil Wayne
44,2007,Make Me Better,Fabolous featuring Ne-Yo
45,2007,Ice Box,Omarion featuring Timbaland
46,2007,Lips of an Angel,Hinder
47,2007,Waiting on the World to Change,John Mayer
48,2007,Lost Without U,Robin Thicke
49,2007,I'm a Flirt,R. Kelly featuring T.I. and T-Pain
50,2007,If Everyone Cared,Nickelback
51,2007,Get It Shawty,Lloyd
52,2007,Face Down,The Red Jumpsuit Apparatus
53,2007,The Way I Live,Baby Boy da Prince
54,2007,Shortie Like Mine,Bow Wow featuring Chris Brown and Johnta Austin
55,2007,It Ends Tonight,The All-American Rejects
56,2007,A Bay Bay,Hurricane Chris
57,2007,Because of You,Ne-Yo
58,2007,I Tried,Bone Thugs-n-Harmony featuring Akon
59,2007,Welcome to the Black Parade,My Chemical Romance
60,2007,Shawty,Plies featuring T-Pain
61,2007,Chasing Cars,Snow Patrol
62,2007,Beautiful Liar,Beyonce and Shakira
63,2007,SexyBack,Justin Timberlake featuring Timbaland
64,2007,Keep Holding On,Avril Lavigne
65,2007,Let It Go,Keyshia Cole featuring Missy Elliott and Lil' Kim
66,2007,Apologize,Timbaland featuring OneRepublic
67,2007,Bubbly,Colbie Caillat
68,2007,Like a Boy,Ciara
69,2007,Who Knew,Pink
70,2007,Never Again,Kelly Clarkson
71,2007,Promise,Ciara
72,2007,Bed,J. Holiday
73,2007,Throw Some D's,Rich Boy featuring Polow da Don
74,2007,Rehab,Amy Winehouse
75,2007,Big Shit Poppin' (Do It),T.I.
76,2007,No One,Alicia Keys
77,2007,The Great Escape,Boys Like Girls
78,2007,2 Step,Unk
79,2007,Walk Away (Remember Me),Paula DeAnda featuring The D.E.Y.
80,2007,Go Getta,Young Jeezy featuring R. Kelly
81,2007,Here (In Your Arms),Hellogoodbye
82,2007,On the Hotline,Pretty Ricky
83,2007,Wind It Up,Gwen Stefani
84,2007,Cyclone,Baby Bash featuring T-Pain
85,2007,Break It Off,Rihanna featuring Sean Paul
86,2007,First Time,Lifehouse
87,2007,Ayo Technology,50 Cent featuring Justin Timberlake and Timbaland
88,2007,Outta My System,Bow Wow featuring T-Pain and Johnta Austin
89,2007,Teardrops on My Guitar,Taylor Swift
90,2007,Shut Up and Drive,Rihanna
91,2007,Snow (Hey Oh),Red Hot Chili Peppers
92,2007,Money Maker,Ludacris featuring Pharrell
93,2007,Kiss Kiss,Chris Brown featuring T-Pain
94,2007,Far Away,Nickelback
95,2007,Rock Yo Hips,Crime Mob and Lil' Scrappy
96,2007,LoveStoned,Justin Timberlake
97,2007,Better than Me,Hinder
98,2007,Paralyzer,Finger Eleven
99,2007,That's That,Snoop Dogg featuring R. Kelly
100,2007,Same Girl,R. Kelly featuring Usher
1,2008,Low,Flo Rida featuring T-Pain
2,2008,Bleeding Love,Leona Lewis
3,2008,No One,Alicia Keys
4,2008,Lollipop,Lil Wayne featuring Static Major
5,2008,Apologize,Timbaland featuring OneRepublic
6,2008,No Air,Jordin Sparks and Chris Brown
7,2008,Love Song,Sara Bareilles
8,2008,Love in This Club,Usher featuring Young Jeezy
9,2008,With You,Chris Brown
10,2008,Forever,Chris Brown
11,2008,Sexy Can I,Ray J featuring Yung Berg
12,2008,Take a Bow,Rihanna
13,2008,Viva la Vida,Coldplay
14,2008,I Kissed a Girl,Katy Perry
15,2008,Whatever You Like,T.I.
16,2008,Disturbia,Rihanna
